area,date,num_postcodes,num_changes
KY,1998-09-01,9101,4
KY,1998-10-01,9105,4
KY,1998-12-01,9169,1460
KY,1999-01-01,9161,10
KY,1999-06-01,9177,110
KY,1999-07-01,9176,1
KY,1999-12-01,9207,101
KY,2000-01-01,9218,13
KY,2000-02-01,9220,2
KY,2000-06-01,9273,103
KY,2000-07-01,9242,31
KY,2000-08-01,9245,3
KY,2000-09-01,9228,17
KY,2000-10-01,9214,14
KY,2000-11-01,9210,4
KY,2000-12-01,9275,65
KY,2001-01-01,9288,13
KY,2001-02-01,9260,28
KY,2001-03-01,9254,6
KY,2001-04-01,9246,8
KY,2001-05-01,9245,1
KY,2001-06-01,9298,53
KY,2001-07-01,9293,9
KY,2001-08-01,9287,6
KY,2001-09-01,9288,1
KY,2001-11-01,9287,1
KY,2001-12-01,9357,70
KY,2002-01-01,9407,52
KY,2002-03-01,9350,59
KY,2002-05-01,9360,10
KY,2002-06-01,9426,66
KY,2002-07-01,9462,74
KY,2002-08-01,9461,5
KY,2002-09-01,9467,16
KY,2002-10-01,9475,16
KY,2002-11-01,9473,22
KY,2002-12-01,9497,34
KY,2003-01-01,9488,19
KY,2003-02-01,9496,20
KY,2003-03-01,9500,22
KY,2003-04-01,9506,10
KY,2003-05-01,9509,15
KY,2003-06-01,9523,30
KY,2003-07-01,9529,14
KY,2003-08-01,9524,23
KY,2003-09-01,9533,25
KY,2003-10-01,9528,33
KY,2003-11-01,9536,36
KY,2004-01-01,9536,50
KY,2004-02-01,9543,21
KY,2004-03-01,9542,31
KY,2004-04-01,9551,13
KY,2004-05-01,9559,26
KY,2004-06-01,9564,27
KY,2004-07-01,9574,22
KY,2004-08-01,9578,18
KY,2004-09-01,9589,15
KY,2004-10-01,9596,15
KY,2004-11-01,9613,17
KY,2005-01-01,9640,29
KY,2005-02-01,9650,10
KY,2005-03-01,9738,90
KY,2005-04-01,9746,10
KY,2005-05-01,9753,21
KY,2005-06-01,9764,15
KY,2005-07-01,9754,32
KY,2005-08-01,9743,29
KY,2005-09-01,9710,55
KY,2005-10-01,9713,19
KY,2005-11-01,9719,16
KY,2005-12-01,9724,7
KY,2006-01-01,9713,23
KY,2006-02-01,9711,20
KY,2006-03-01,9703,26
KY,2006-04-01,9701,18
KY,2006-05-01,9703,16
KY,2006-06-01,9710,7
KY,2006-07-01,9725,39
KY,2006-08-01,9732,15
KY,2006-09-01,9744,20
KY,2006-10-01,9750,14
KY,2006-11-01,9753,9
KY,2007-01-01,9763,38
KY,2007-02-01,9767,14
KY,2007-03-01,9771,14
KY,2007-04-01,9775,20
KY,2007-05-01,9768,45
KY,2007-06-01,9799,31
KY,2007-07-01,9797,74
KY,2007-08-01,9797,10
KY,2007-09-01,9802,23
KY,2007-10-01,9796,22
KY,2007-11-01,9805,27
KY,2007-12-01,9809,4
KY,2008-01-01,9824,33
KY,2008-02-01,9832,18
KY,2008-03-01,9849,21
KY,2008-04-01,9845,12
KY,2008-05-01,9845,20
KY,2008-06-01,9840,25
KY,2008-07-01,9851,17
KY,2008-08-01,9859,18
KY,2008-09-01,9864,13
KY,2008-10-01,9873,13
KY,2008-11-01,9881,8
KY,2008-12-01,9884,31
KY,2009-01-01,9867,25
KY,2009-02-01,9866,23
KY,2009-03-01,9869,13
KY,2009-04-01,9878,15
KY,2009-05-01,9882,16
KY,2009-06-01,9875,23
KY,2009-07-01,9882,7
KY,2009-08-01,9889,23
KY,2009-09-01,9891,8
KY,2009-10-01,9888,11
KY,2009-11-01,9888,12
KY,2009-12-01,9891,7
KY,2010-01-01,9888,13
KY,2010-02-01,9885,9
KY,2010-03-01,9887,10
KY,2010-04-01,9892,5
KY,2010-05-01,9881,21
KY,2010-06-01,9889,8
KY,2010-07-01,9892,9
KY,2010-08-01,9881,19
KY,2010-09-01,9881,14
KY,2010-10-01,9886,13
KY,2010-11-01,9893,7
KY,2010-12-01,9896,15
KY,2011-01-01,9902,12
KY,2011-02-01,9906,12
KY,2011-03-01,9908,6
KY,2011-05-01,9911,15
KY,2011-06-01,9908,9
KY,2011-07-01,9906,12
KY,2011-08-01,9905,9
KY,2011-09-01,9901,8
KY,2011-10-01,9902,13
KY,2011-11-01,9907,9
KY,2011-12-01,9904,13
KY,2012-02-01,9895,21
KY,2012-03-01,9911,34
KY,2012-04-01,9913,12
KY,2012-05-01,9915,8
KY,2012-06-01,9916,11
KY,2012-07-01,9922,12
KY,2012-08-01,9922,4
KY,2012-09-01,9918,10
KY,2012-10-01,9913,13
KY,2012-11-01,9915,8
KY,2012-12-01,9918,5
KY,2013-01-01,9917,7
KY,2013-02-01,9917,10
KY,2013-03-01,9921,10
KY,2013-04-01,9923,10
KY,2013-05-01,9923,4
KY,2013-07-01,9926,13
KY,2013-08-01,9931,5
KY,2013-09-01,9933,12
KY,2013-10-01,9937,8
KY,2013-11-01,9937,10
KY,2013-12-01,9939,4
KY,2014-01-01,9937,4
KY,2014-02-01,9935,8
KY,2014-03-01,9935,8
KY,2014-04-01,9931,10
KY,2014-05-01,9932,7
KY,2014-06-01,9934,4
KY,2014-07-01,9937,11
KY,2014-08-01,9941,10
KY,2014-09-01,9942,3
KY,2014-10-01,9943,3
KY,2014-11-01,9944,9
KY,2014-12-01,9946,6
KY,2015-01-01,9945,3
KY,2015-02-01,9942,13
KY,2015-03-01,9940,10
KY,2015-04-01,9938,10
KY,2015-05-01,9925,15
KY,2015-06-01,9923,14
KY,2015-07-01,9923,4
KY,2015-08-01,9929,14
KY,2015-09-01,9934,7
KY,2015-10-01,9941,9
KY,2015-11-01,9945,4
KY,2015-12-01,9943,2
KY,2016-01-01,9944,1
KY,2016-02-01,9952,10
KY,2016-03-01,9953,5
KY,2016-04-01,9955,4
KY,2016-05-01,9946,21
KY,2016-06-01,9944,6
KY,2016-07-01,9943,9
KY,2016-08-01,9945,10
KY,2016-09-01,9952,13
KY,2016-10-01,9966,18
KY,2016-11-01,9975,11
KY,2016-12-01,9979,4
KY,2017-01-01,9981,12
KY,2017-02-01,9986,9
KY,2017-03-01,9996,16
KY,2017-04-01,9995,11
KY,2017-05-01,9995,14
KY,2017-06-01,9997,6
KY,2017-07-01,10003,10
KY,2017-08-01,10007,6
KY,2017-09-01,10003,8
KY,2017-10-01,10005,10
KY,2017-11-01,10011,10
KY,2017-12-01,10012,5
KY,2018-01-01,10018,10
KY,2018-02-01,10022,8
KY,2018-03-01,10028,8
KY,2018-04-01,10036,10
KY,2018-05-01,10040,8
KY,2018-06-01,10041,13
KY,2018-07-01,10040,11
KY,2018-08-01,10045,5
KY,2018-09-01,10046,11
KY,2018-10-01,10054,8
KY,2018-11-01,10059,7
KY,2018-12-01,10033,34
KY,2019-01-01,10035,6
KY,2019-02-01,10038,7
KY,2019-03-01,10042,8
KY,2019-04-01,10050,16
KY,2019-05-01,10050,8
KY,2019-06-01,10055,13
KY,2019-07-01,10057,6
KY,2019-08-01,10059,2
KY,2019-09-01,10064,9
KY,2019-10-01,10069,11
KY,2019-11-01,10080,11
KY,2019-12-01,10089,9
KY,2020-01-01,10093,4
KY,2020-02-01,10100,15
KY,2020-04-01,10101,9
KY,2020-05-01,10097,6
KY,2020-06-01,10099,8
KY,2020-07-01,10098,7
L,1980-01-01,27812,27812
L,1981-06-01,28136,324
L,1981-09-01,28248,112
L,1981-12-01,27722,538
L,1982-03-01,27798,76
L,1982-12-01,27725,73
L,1983-01-01,27836,111
L,1983-03-01,27995,159
L,1983-07-01,28088,93
L,1983-12-01,28028,60
L,1984-02-01,28132,104
L,1984-10-01,28298,166
L,1984-12-01,28170,128
L,1985-04-01,28431,261
L,1985-10-01,28582,151
L,1985-12-01,28352,230
L,1986-04-01,28483,131
L,1986-07-01,28644,161
L,1986-12-01,28499,145
L,1987-04-01,28708,209
L,1987-10-01,28764,56
L,1988-03-01,28887,123
L,1988-12-01,28788,99
L,1990-02-01,29220,432
L,1990-07-01,29426,206
L,1990-12-01,29069,357
L,1991-01-01,29194,125
L,1991-09-01,29427,233
L,1991-12-01,29056,371
L,1992-01-01,29221,165
L,1992-08-01,29503,282
L,1992-12-01,29167,336
L,1993-01-01,29764,597
L,1993-08-01,30088,324
L,1994-05-01,29544,1272
L,1994-12-01,29532,728
L,1995-01-01,29542,900
L,1995-07-01,29752,616
L,1995-12-01,29934,550
L,1996-06-01,30039,551
L,1996-09-01,30040,1
L,1996-10-01,30042,2
L,1996-12-01,30135,635
L,1997-02-01,30144,9
L,1997-06-01,30266,578
L,1997-07-01,30170,96
L,1997-08-01,30140,44
L,1997-10-01,30143,3
L,1997-12-01,30380,549
L,1998-01-01,30382,2
L,1998-03-01,30383,1
L,1998-04-01,30384,1
L,1998-05-01,30385,1
L,1998-06-01,30499,580
L,1998-08-01,30500,1
L,1998-09-01,30504,4
L,1998-10-01,30505,1
L,1998-11-01,30506,1
L,1998-12-01,30518,666
L,1999-01-01,30535,17
L,1999-02-01,30550,15
L,1999-06-01,19769,11275
L,1999-07-01,19771,2
L,1999-08-01,19776,5
L,1999-09-01,19780,4
L,1999-10-01,19784,4
L,1999-11-01,19790,6
L,1999-12-01,19863,473
L,2000-01-01,19867,4
L,2000-02-01,19872,5
L,2000-03-01,19878,6
L,2000-05-01,19895,17
L,2000-06-01,19954,501
L,2000-07-01,19941,43
L,2000-08-01,19942,1
L,2000-09-01,19732,216
L,2000-10-01,19718,30
L,2000-11-01,19681,43
L,2000-12-01,19945,264
L,2001-01-01,19897,52
L,2001-02-01,19888,9
L,2001-03-01,19885,3
L,2001-04-01,19875,10
L,2001-05-01,19851,24
L,2001-06-01,19982,217
L,2001-07-01,19902,82
L,2001-08-01,19861,41
L,2001-09-01,19810,51
L,2001-10-01,19794,16
L,2001-11-01,19755,39
L,2001-12-01,19948,237
L,2002-01-01,19924,24
L,2002-03-01,19876,48
L,2002-04-01,19862,14
L,2002-05-01,19888,54
L,2002-06-01,20037,149
L,2002-07-01,20071,80
L,2002-08-01,20086,53
L,2002-09-01,20112,46
L,2002-10-01,20125,49
L,2002-11-01,20136,49
L,2002-12-01,20135,47
L,2003-01-01,20144,39
L,2003-02-01,20148,56
L,2003-03-01,20155,61
L,2003-04-01,20159,52
L,2003-05-01,20060,149
L,2003-06-01,20035,81
L,2003-07-01,20041,74
L,2003-08-01,20050,45
L,2003-09-01,20066,48
L,2003-10-01,20062,66
L,2003-11-01,20065,77
L,2004-01-01,20100,95
L,2004-02-01,20124,64
L,2004-03-01,20149,53
L,2004-04-01,20159,36
L,2004-05-01,20165,74
L,2004-06-01,20164,63
L,2004-07-01,20167,51
L,2004-08-01,20189,60
L,2004-09-01,20212,25
L,2004-10-01,20230,70
L,2004-11-01,20260,52
L,2005-01-01,20299,69
L,2005-02-01,20410,119
L,2005-03-01,20432,40
L,2005-04-01,20442,32
L,2005-05-01,20460,30
L,2005-06-01,20479,25
L,2005-07-01,20457,74
L,2005-08-01,20471,48
L,2005-09-01,20468,39
L,2005-10-01,20489,53
L,2005-11-01,20524,47
L,2005-12-01,20536,26
L,2006-01-01,20518,74
L,2006-02-01,20412,170
L,2006-03-01,20387,93
L,2006-04-01,20318,127
L,2006-05-01,20302,68
L,2006-06-01,20345,43
L,2006-07-01,20320,191
L,2006-08-01,20300,72
L,2006-09-01,20323,53
L,2006-10-01,20329,72
L,2006-11-01,20331,48
L,2006-12-01,20332,1
L,2007-01-01,20361,115
L,2007-02-01,20371,36
L,2007-03-01,20369,44
L,2007-04-01,20373,64
L,2007-05-01,20368,59
L,2007-06-01,20412,50
L,2007-07-01,20397,139
L,2007-08-01,20397,54
L,2007-09-01,20409,64
L,2007-10-01,20422,35
L,2007-11-01,20431,51
L,2007-12-01,20447,16
L,2008-01-01,20481,104
L,2008-02-01,20501,40
L,2008-03-01,20517,74
L,2008-04-01,20516,49
L,2008-05-01,20522,68
L,2008-06-01,20435,147
L,2008-07-01,20438,49
L,2008-08-01,20426,62
L,2008-09-01,20439,53
L,2008-10-01,20446,29
L,2008-11-01,20467,21
L,2008-12-01,20469,50
L,2009-01-01,20440,81
L,2009-02-01,20409,95
L,2009-03-01,20394,69
L,2009-04-01,20390,36
L,2009-05-01,20365,75
L,2009-06-01,20360,65
L,2009-07-01,20392,32
L,2009-08-01,20342,90
L,2009-09-01,20342,38
L,2009-10-01,20340,24
L,2009-11-01,20329,59
L,2009-12-01,20328,23
L,2010-01-01,20300,62
L,2010-02-01,20302,44
L,2010-03-01,20298,36
L,2010-04-01,20314,16
L,2010-05-01,20272,86
L,2010-06-01,20287,15
L,2010-07-01,20275,36
L,2010-08-01,20236,81
L,2010-09-01,20232,40
L,2010-10-01,20235,53
L,2010-11-01,20259,24
L,2010-12-01,20241,42
L,2011-01-01,20237,34
L,2011-02-01,20244,35
L,2011-03-01,20252,18
L,2011-05-01,20229,83
L,2011-06-01,20231,36
L,2011-07-01,20228,35
L,2011-08-01,20239,37
L,2011-09-01,20239,34
L,2011-10-01,20229,32
L,2011-11-01,20224,31
L,2011-12-01,20218,30
L,2012-02-01,20215,87
L,2012-03-01,20228,57
L,2012-04-01,20212,52
L,2012-05-01,20210,26
L,2012-06-01,20202,36
L,2012-07-01,20198,34
L,2012-08-01,20203,27
L,2012-09-01,20215,52
L,2012-10-01,20208,15
L,2012-11-01,20213,17
L,2012-12-01,20211,24
L,2013-01-01,20212,19
L,2013-02-01,20210,26
L,2013-03-01,20213,31
L,2013-04-01,20206,33
L,2013-05-01,20205,25
L,2013-07-01,20203,48
L,2013-08-01,20209,18
L,2013-09-01,20200,35
L,2013-10-01,20202,14
L,2013-11-01,20202,18
L,2013-12-01,20204,24
L,2014-01-01,20196,22
L,2014-02-01,20224,56
L,2014-03-01,20221,21
L,2014-04-01,20226,29
L,2014-05-01,20224,22
L,2014-06-01,20228,26
L,2014-07-01,20230,20
L,2014-08-01,20223,17
L,2014-09-01,20229,44
L,2014-10-01,20240,23
L,2014-11-01,20255,37
L,2014-12-01,20259,16
L,2015-01-01,20253,38
L,2015-02-01,20240,43
L,2015-03-01,20250,22
L,2015-04-01,20249,29
L,2015-05-01,20251,12
L,2015-06-01,20260,25
L,2015-07-01,20263,23
L,2015-08-01,20249,32
L,2015-09-01,20254,27
L,2015-10-01,20257,17
L,2015-11-01,20257,24
L,2015-12-01,20264,11
L,2016-01-01,20268,18
L,2016-02-01,20272,22
L,2016-03-01,20286,26
L,2016-04-01,20280,22
L,2016-05-01,20287,21
L,2016-06-01,20292,11
L,2016-07-01,20304,30
L,2016-08-01,20295,49
L,2016-09-01,20302,29
L,2016-10-01,20305,31
L,2016-11-01,20307,12
L,2016-12-01,20319,20
L,2017-01-01,20337,24
L,2017-02-01,20340,23
L,2017-03-01,20337,27
L,2017-04-01,20346,27
L,2017-05-01,20351,29
L,2017-06-01,20367,20
L,2017-07-01,20362,35
L,2017-08-01,20379,21
L,2017-09-01,20385,24
L,2017-10-01,20393,20
L,2017-11-01,20409,24
L,2017-12-01,20416,15
L,2018-01-01,20436,110
L,2018-02-01,20441,13
L,2018-03-01,20446,23
L,2018-04-01,20446,30
L,2018-05-01,20464,28
L,2018-06-01,20469,25
L,2018-07-01,20489,42
L,2018-08-01,20497,24
L,2018-09-01,20505,22
L,2018-10-01,20501,18
L,2018-11-01,20518,29
L,2018-12-01,20302,256
L,2019-01-01,20320,28
L,2019-02-01,20339,33
L,2019-03-01,20348,29
L,2019-04-01,20339,49
L,2019-05-01,20348,21
L,2019-06-01,20356,24
L,2019-07-01,20366,30
L,2019-08-01,20369,27
L,2019-09-01,20373,26
L,2019-10-01,20385,26
L,2019-11-01,20398,23
L,2019-12-01,20405,33
L,2020-01-01,20420,31
L,2020-02-01,20429,31
L,2020-04-01,20440,43
L,2020-05-01,20448,22
L,2020-06-01,20455,29
L,2020-07-01,20467,22
LA,1980-01-01,10018,10018
LA,1981-06-01,10086,68
LA,1981-09-01,10099,13
LA,1981-12-01,10086,13
LA,1982-03-01,10104,18
LA,1982-12-01,10102,2
LA,1983-01-01,10139,37
LA,1983-03-01,10156,17
LA,1983-07-01,10189,33
LA,1984-02-01,10205,16
LA,1984-10-01,10249,44
LA,1984-12-01,10248,1
LA,1985-04-01,10284,36
LA,1985-10-01,10331,47
LA,1985-12-01,10328,3
LA,1986-04-01,10351,23
LA,1986-07-01,10376,25
LA,1986-12-01,10373,3
LA,1987-04-01,10398,25
LA,1987-10-01,10434,36
LA,1988-03-01,10462,28
LA,1988-12-01,10456,6
LA,1990-02-01,10540,84
LA,1990-07-01,10597,57
LA,1990-12-01,10571,26
LA,1991-01-01,10683,112
LA,1991-09-01,10729,46
LA,1991-12-01,10689,40
LA,1992-01-01,10790,101
LA,1992-08-01,10835,45
LA,1992-12-01,10815,20
LA,1993-01-01,10869,54
LA,1993-08-01,10930,61
LA,1994-05-01,10822,240
LA,1994-12-01,10835,147
LA,1995-01-01,10859,156
LA,1995-07-01,10901,166
LA,1995-12-01,10952,113
LA,1996-06-01,10982,102
LA,1996-12-01,11053,159
LA,1997-02-01,11054,1
LA,1997-06-01,11063,141
LA,1997-07-01,11053,10
LA,1997-08-01,11049,6
LA,1997-12-01,11138,175
LA,1998-03-01,11139,1
LA,1998-05-01,11140,1
LA,1998-06-01,11183,143
LA,1998-12-01,11248,123
LA,1999-01-01,11249,1
LA,1999-02-01,11251,2
LA,1999-04-01,11252,1
LA,1999-06-01,11281,189
LA,1999-09-01,11282,1
LA,1999-11-01,11283,1
LA,1999-12-01,11325,188
LA,2000-01-01,11327,2
LA,2000-02-01,11329,2
LA,2000-03-01,11330,1
LA,2000-05-01,11331,1
LA,2000-06-01,11346,175
LA,2000-07-01,11346,74
LA,2000-09-01,11286,64
LA,2000-10-01,11270,18
LA,2000-11-01,11262,8
LA,2000-12-01,11362,100
LA,2001-01-01,11334,28
LA,2001-02-01,11333,1
LA,2001-03-01,11329,4
LA,2001-04-01,11328,1
LA,2001-05-01,11318,10
LA,2001-06-01,11373,75
LA,2001-07-01,11345,28
LA,2001-08-01,11336,9
LA,2001-09-01,11317,19
LA,2001-10-01,11313,4
LA,2001-11-01,11306,7
LA,2001-12-01,11387,111
LA,2002-01-01,11380,7
LA,2002-03-01,11363,17
LA,2002-04-01,11356,7
LA,2002-05-01,11363,21
LA,2002-06-01,11429,66
LA,2002-07-01,11455,36
LA,2002-08-01,11463,16
LA,2002-09-01,11471,16
LA,2002-10-01,11471,14
LA,2002-11-01,11486,15
LA,2002-12-01,11487,21
LA,2003-01-01,11487,14
LA,2003-02-01,11489,20
LA,2003-03-01,11497,16
LA,2003-04-01,11481,38
LA,2003-05-01,11477,32
LA,2003-06-01,11477,34
LA,2003-07-01,11493,34
LA,2003-08-01,11493,26
LA,2003-09-01,11502,27
LA,2003-10-01,11499,33
LA,2003-11-01,11509,28
LA,2004-01-01,11532,33
LA,2004-02-01,11541,23
LA,2004-03-01,11550,31
LA,2004-04-01,11551,11
LA,2004-05-01,11560,27
LA,2004-06-01,11566,24
LA,2004-07-01,11567,21
LA,2004-08-01,11572,25
LA,2004-09-01,11581,13
LA,2004-10-01,11583,20
LA,2004-11-01,11599,18
LA,2005-01-01,11614,27
LA,2005-02-01,11717,109
LA,2005-03-01,11739,26
LA,2005-04-01,11739,8
LA,2005-05-01,11753,18
LA,2005-06-01,11759,12
LA,2005-07-01,11760,21
LA,2005-08-01,11765,17
LA,2005-09-01,11768,17
LA,2005-10-01,11777,21
LA,2005-11-01,11781,14
LA,2005-12-01,11789,12
LA,2006-01-01,11788,25
LA,2006-02-01,11761,77
LA,2006-03-01,11771,38
LA,2006-04-01,11732,65
LA,2006-05-01,11722,28
LA,2006-06-01,11736,14
LA,2006-07-01,11723,43
LA,2006-08-01,11727,8
LA,2006-09-01,11732,25
LA,2006-10-01,11735,41
LA,2006-11-01,11723,24
LA,2007-01-01,11750,57
LA,2007-02-01,11754,20
LA,2007-03-01,11756,24
LA,2007-04-01,11754,28
LA,2007-05-01,11755,15
LA,2007-06-01,11764,9
LA,2007-07-01,11772,40
LA,2007-08-01,11770,14
LA,2007-09-01,11777,19
LA,2007-10-01,11780,15
LA,2007-11-01,11785,19
LA,2007-12-01,11790,5
LA,2008-01-01,11798,36
LA,2008-02-01,11802,20
LA,2008-03-01,11804,36
LA,2008-04-01,11802,12
LA,2008-05-01,11800,18
LA,2008-06-01,11760,74
LA,2008-07-01,11778,36
LA,2008-08-01,11784,14
LA,2008-09-01,11789,21
LA,2008-10-01,11787,12
LA,2008-11-01,11797,10
LA,2008-12-01,11789,16
LA,2009-01-01,11794,21
LA,2009-02-01,11787,29
LA,2009-03-01,11795,28
LA,2009-04-01,11797,20
LA,2009-05-01,11792,17
LA,2009-06-01,11787,21
LA,2009-07-01,11795,8
LA,2009-08-01,11787,32
LA,2009-09-01,11784,21
LA,2009-10-01,11785,11
LA,2009-11-01,11775,22
LA,2009-12-01,11780,5
LA,2010-01-01,11783,17
LA,2010-02-01,11786,13
LA,2010-03-01,11791,15
LA,2010-04-01,11804,13
LA,2010-05-01,11803,27
LA,2010-06-01,11807,4
LA,2010-07-01,11809,6
LA,2010-08-01,11792,19
LA,2010-09-01,11784,10
LA,2010-10-01,11782,22
LA,2010-11-01,11792,10
LA,2010-12-01,11786,12
LA,2011-01-01,11786,10
LA,2011-02-01,11785,11
LA,2011-03-01,11788,9
LA,2011-05-01,11775,37
LA,2011-06-01,11776,9
LA,2011-07-01,11778,4
LA,2011-08-01,11775,17
LA,2011-09-01,11776,7
LA,2011-10-01,11774,12
LA,2011-11-01,11770,12
LA,2011-12-01,11776,12
LA,2012-02-01,11772,30
LA,2012-03-01,11765,17
LA,2012-04-01,11761,12
LA,2012-05-01,11763,8
LA,2012-06-01,11759,10
LA,2012-07-01,11754,13
LA,2012-08-01,11754,6
LA,2012-09-01,11757,15
LA,2012-10-01,11752,15
LA,2012-11-01,11756,12
LA,2012-12-01,11753,7
LA,2013-01-01,11750,11
LA,2013-02-01,11753,9
LA,2013-03-01,11749,8
LA,2013-04-01,11740,15
LA,2013-05-01,11736,14
LA,2013-07-01,11726,20
LA,2013-08-01,11728,4
LA,2013-09-01,11728,10
LA,2013-10-01,11728,12
LA,2013-11-01,11726,8
LA,2013-12-01,11727,13
LA,2014-01-01,11718,13
LA,2014-02-01,11719,9
LA,2014-03-01,11717,6
LA,2014-04-01,11722,11
LA,2014-05-01,11724,18
LA,2014-06-01,11728,10
LA,2014-07-01,11724,6
LA,2014-08-01,11726,6
LA,2014-09-01,11729,7
LA,2014-10-01,11729,6
LA,2014-11-01,11733,6
LA,2014-12-01,11736,3
LA,2015-01-01,11735,3
LA,2015-02-01,11737,8
LA,2015-03-01,11737,10
LA,2015-04-01,11737,12
LA,2015-05-01,11725,22
LA,2015-06-01,11718,15
LA,2015-07-01,11721,5
LA,2015-08-01,11724,7
LA,2015-09-01,11727,3
LA,2015-10-01,11726,7
LA,2015-11-01,11729,7
LA,2015-12-01,11731,6
LA,2016-01-01,11732,3
LA,2016-02-01,11732,8
LA,2016-03-01,11740,14
LA,2016-04-01,11750,14
LA,2016-05-01,11739,17
LA,2016-06-01,11739,12
LA,2016-07-01,11739,8
LA,2016-08-01,11740,9
LA,2016-09-01,11745,5
LA,2016-10-01,11746,5
LA,2016-11-01,11747,5
LA,2016-12-01,11752,7
LA,2017-01-01,11751,7
LA,2017-02-01,11755,10
LA,2017-03-01,11758,11
LA,2017-04-01,11753,9
LA,2017-05-01,11746,15
LA,2017-06-01,11747,7
LA,2017-07-01,11752,9
LA,2017-08-01,11764,12
LA,2017-09-01,11769,9
LA,2017-10-01,11773,10
LA,2017-11-01,11776,7
LA,2017-12-01,11776,2
LA,2018-01-01,11779,13
LA,2018-02-01,11784,13
LA,2018-03-01,11788,10
LA,2018-04-01,11794,8
LA,2018-05-01,11798,6
LA,2018-06-01,11802,10
LA,2018-07-01,11808,8
LA,2018-08-01,11814,6
LA,2018-09-01,11816,16
LA,2018-10-01,11818,4
LA,2018-11-01,11818,14
LA,2018-12-01,11764,66
LA,2019-01-01,11764,6
LA,2019-02-01,11771,9
LA,2019-03-01,11772,9
LA,2019-04-01,11775,11
LA,2019-05-01,11775,6
LA,2019-06-01,11780,11
LA,2019-07-01,11789,11
LA,2019-08-01,11794,9
LA,2019-09-01,11796,14
LA,2019-10-01,11801,7
LA,2019-11-01,11802,3
LA,2019-12-01,11806,4
LA,2020-01-01,11808,8
LA,2020-02-01,11810,6
LA,2020-04-01,11800,20
LA,2020-05-01,11801,3
LA,2020-06-01,11804,9
LA,2020-07-01,11807,11
LD,1980-01-01,1865,1865
LD,1981-06-01,1875,10
LD,1981-09-01,1876,1
LD,1981-12-01,1874,2
LD,1982-03-01,1876,2
LD,1983-01-01,1880,4
LD,1983-03-01,1888,8
LD,1984-02-01,1896,8
LD,1984-10-01,1909,13
LD,1984-12-01,1908,1
LD,1985-04-01,1910,2
LD,1985-10-01,1911,1
LD,1986-04-01,1913,2
LD,1986-07-01,1916,3
LD,1987-04-01,1918,2
LD,1988-03-01,1919,1
LD,1990-02-01,1930,11
LD,1990-07-01,1935,5
LD,1990-12-01,1933,2
LD,1991-01-01,1936,3
LD,1991-09-01,1938,2
LD,1991-12-01,1937,1
LD,1992-01-01,1940,3
LD,1992-08-01,1946,6
LD,1992-12-01,1943,3
LD,1993-01-01,1980,37
LD,1993-08-01,2016,36
LD,1994-05-01,2027,25
LD,1994-12-01,2032,13
LD,1995-01-01,2036,20
LD,1995-07-01,2045,13
LD,1995-12-01,2059,20
LD,1996-06-01,2065,16
LD,1996-12-01,2076,13
LD,1997-06-01,2081,13
LD,1997-12-01,2094,15
LD,1998-06-01,2109,27
LD,1998-12-01,2120,15
LD,1999-06-01,2130,14
LD,1999-12-01,2134,22
LD,2000-05-01,2135,1
LD,2000-06-01,2145,22
LD,2000-07-01,2142,3
LD,2000-09-01,2130,12
LD,2000-10-01,2129,1
LD,2000-12-01,2142,13
LD,2001-01-01,2140,2
LD,2001-02-01,2139,1
LD,2001-05-01,2136,3
LD,2001-06-01,2145,9
LD,2001-07-01,2142,3
LD,2001-09-01,2141,1
LD,2001-10-01,2140,1
LD,2001-12-01,2155,23
LD,2002-01-01,2154,1
LD,2002-03-01,2147,7
LD,2002-05-01,2145,8
LD,2002-06-01,2157,12
LD,2002-07-01,2157,2
LD,2002-08-01,2161,4
LD,2002-09-01,2164,3
LD,2002-10-01,2164,4
LD,2002-11-01,2163,5
LD,2002-12-01,2166,3
LD,2003-01-01,2166,2
LD,2003-02-01,2167,3
LD,2003-04-01,2164,3
LD,2003-05-01,2165,3
LD,2003-06-01,2163,4
LD,2003-07-01,2164,1
LD,2003-08-01,2163,1
LD,2003-09-01,2166,5
LD,2003-10-01,2166,4
LD,2003-11-01,2169,3
LD,2004-01-01,2171,12
LD,2004-02-01,2172,3
LD,2004-03-01,2170,10
LD,2004-04-01,2168,6
LD,2004-05-01,2170,4
LD,2004-06-01,2169,5
LD,2004-08-01,2170,5
LD,2004-09-01,2171,1
LD,2004-11-01,2179,12
LD,2005-01-01,2257,78
LD,2005-02-01,2189,76
LD,2005-03-01,2190,1
LD,2005-04-01,2190,4
LD,2005-05-01,2188,4
LD,2005-06-01,2190,2
LD,2005-07-01,2191,7
LD,2005-08-01,2192,5
LD,2005-09-01,2193,3
LD,2005-10-01,2195,2
LD,2005-12-01,2195,2
LD,2006-01-01,2187,10
LD,2006-02-01,2178,11
LD,2006-03-01,2178,4
LD,2006-04-01,2177,5
LD,2006-05-01,2178,7
LD,2006-07-01,2181,5
LD,2006-08-01,2183,4
LD,2006-09-01,2183,6
LD,2006-11-01,2186,5
LD,2007-01-01,2185,5
LD,2007-02-01,2186,3
LD,2007-03-01,2190,4
LD,2007-04-01,2192,4
LD,2007-05-01,2190,4
LD,2007-06-01,2195,5
LD,2007-07-01,2195,10
LD,2007-08-01,2199,4
